Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"4988562000","2231600","3269","37120.5","0x3D3B19080004870"
"4989396000","2231600","3269","37127.3",""
"4990485000","2231600","3269","37135.9","0x3D3BD3AC0004870"
"4991377000","2231600","3269","37143.0","0x3D39F4080004870"
"4992211000","2231600","3269","37149.0",""
"4993044000","2231600","3269","37154.9",""
"4993878000","2231600","3269","37161.2",""
"4995019000","2295500","3268","37169.5",""
"4995853000","2295500","3269","37175.8",""
"4996686000","2295500","3269","37181.7",""
"4997520000","2295500","3269","37188.0",""
"4998354000","2295500","3269","37193.9",""
"4999437000","2295500","3268","37201.8",""
"5000335000","2295500","3269","37208.5",""
"5001168000","2295500","3269","37214.8",""
"5002003000","2225200","3269","37220.8",""
"5002836000","2225200","3269","37226.7",""
"5003921000","2225200","3269","37234.6",""
"5004813000","2225200","3269","37241.3",""
"5005647000","2225200","3269","37247.6",""
"5006480000","2225200","3269","37253.9",""
"5007315000","2225200","3269","37259.8",""
"5008399000","2225200","3270","37267.7",""
"5009291000","2247300","3269","37274.8",""
"5010128000","2247300","3270","37281.9",""
"5010962000","2247300","3270","37288.6",""
"5011796000","2247300","3270","37294.5",""
"5012937000","2247300","3270","37302.8",""
"5013771000","2247300","3270","37309.1","0x23D39B7280004808"
"5014605000","2247300","3270","37315.4","0x3D39F2280004870"
"5015439000","2247300","3270","37321.4",""
"5016272000","2277500","3269","37327.3",""
"5017419000","2277500","3270","37335.6",""
"5018253000","2277500","3270","37341.9",""
"5019085000","2277500","3269","37348.2",""
"5019920000","2277500","3269","37354.1",""
"5020759000","2277500","3269","37360.4",""
"5021901000","2277500","3270","37368.7",""
"5022734000","2277500","3270","37374.6",""
"5023568000","2228300","3270","37380.9",""
"5024402000","2228300","3269","37387.2",""
"5025236000","2228300","3270","37393.1",""
"5026377000","2228300","3270","37401.4",""
"5027212000","2228300","3270","37407.3",""
"5028045000","2228300","3270","37413.7",""
"5028879000","2228300","3270","37420.4",""
"5029713000","2228300","3269","37427.1","0x3D3BD2C80004870"
"5030794000","2300100","3269","37435.8",""
"5031694000","2300100","3270","37442.5","0x23D39B7280004808"
"5032527000","2300100","3270","37448.8",""
"5033360000","2300100","3270","37454.7","0x3D3BD3E80004870"
"5034194000","2300100","3270","37460.6",""
"5035277000","2300100","3269","37468.9",""
"5036169000","2300100","3269","37475.2",""
"5037002000","2300100","3269","37481.5",""
"5037836000","2240800","3269","37487.8",""
"5038670000","2240800","3269","37493.8",""
"5039753000","2240800","3270","37501.6",""
"5040651000","2240800","3270","37508.0",""
"5041485000","2240800","3269","37513.9",""
"5042319000","2240800","3270","37520.6",""
"5043152000","2240800","3270","37526.5",""
"5044237000","2240800","3270","37534.4",""
"5045127000","2213300","3269","37541.1",""
"5045961000","2213300","3269","37547.0",""
"5046795000","2213300","3269","37552.9",""
"5047629000","2213300","3270","37559.2",""
"5048713000","2213300","3269","37567.9",""
"5049604000","2213300","3269","37575.0",""
"5050443000","2213300","3269","37581.7",""
"5051277000","2213300","3269","37588.4",""
"5052111000","2311100","3269","37594.4",""
"5053195000","2311100","3269","37602.2",""
"5054087000","2311100","3269","37608.6",""
"5054921000","2311100","3269","37614.9",""
"5055755000","2311100","3269","37621.2",""
"5056589000","2311100","3269","37627.1",""
"5057673000","2311100","3269","37635.0",""
"5058565000","2311100","3269","37641.3",""
"5059404000","2212700","3270","37647.6",""
"5060243000","2212700","3270","37653.5",""
"5061078000","2212700","3271","37660.2",""
"5062161000","2212700","3271","37668.1",""
"5063054000","2212700","3270","37674.4",""
"5063888000","2212700","3271","37680.4",""
"5064722000","2212700","3271","37686.7",""
"5065556000","2212700","3271","37692.6","0x23D39B7280004808"
"5066640000","2213600","3271","37700.5","0x3D39E9E80004870"
"5067531000","2213600","3270","37707.2",""
"5068363000","2213600","3271","37713.5",""
"5069198000","2213600","3271","37720.2",""
"5070032000","2213600","3271","37726.9",""
"5071120000","2213600","3271","37735.6",""
"5072011000","2213600","3271","37742.3",""
"5072846000","2213600","3271","37748.2",""
"5073680000","2326900","3271","37754.5",""
"5074513000","2326900","3272","37760.4",""
"5075597000","2326900","3272","37768.3",""
"5076487000","2326900","3271","37775.0",""
"5077321000","2326900","3272","37781.0",""
"5078155000","2326900","3271","37786.9",""
"5078989000","2326900","3271","37793.2",""
"5080071000","2326900","3271","37801.1",""
"5080969000","2213700","3272","37807.8",""
"5081803000","2213700","3272","37813.7","0x3D3BD3AC0004870"
"5082637000","2213700","3272","37820.0","0x3D39EEA80004870"
"5083471000","2213700","3272","37825.9",""
"5084547000","2213700","3272","37833.8",""
"5085446000","2213700","3272","37840.5",""
"5086281000","2213700","3272","37846.8",""
"5087114000","2213700","3272","37852.8",""
"5087949000","2209400","3272","37858.7",""
"5089032000","2209400","3272","37867.7",""
"5089924000","2209400","3272","37874.9",""
"5090763000","2209400","3272","37881.6",""
"5091597000","2209400","3272","37887.5","0x23D39B7280004808"
"5092432000","2209400","3272","37893.8",""
"5093515000","2209400","3273","37901.7","0x3D39B4280004870"
"5094407000","2209400","3273","37908.4",""
"5095240000","2312200","3273","37914.3",""
"5096073000","2312200","3273","37920.2",""
"5096907000","2312200","3273","37926.5",""
"5097991000","2312200","3273","37934.4","0x23D39B7280004808"
"5098884000","2312200","3273","37941.1","0x3D39B7480004870"
"5099718000","2312200","3273","37947.0",""
"5100557000","2312200","3273","37953.0",""
"5101395000","2312200","3272","37959.3",""
"5102480000","2212500","3272","37967.2",""
"5103371000","2212500","3272","37973.5","0x23D39B7280004808"
"5104206000","2212500","3272","37980.2",""
"5105040000","2212500","3272","37986.1","0x3D39F1880004870"
"5105874000","2212500","3272","37992.0",""
"5106950000","2212500","3272","37999.9",""
"5107849000","2212500","3272","38006.2",""
"5108683000","2212500","3272","38013.3",""
"5109517000","2276500","3272","38020.0",""
"5110357000","2276500","3272","38026.7","0x3D3BC6C80004970"
"5111440000","2276500","3272","38035.0","0x3D39B1080004870"
"5112332000","2276500","3272","38041.7",""
"5113166000","2276500","3272","38047.6",""
"5114000000","2276500","3272","38053.6",""
"5114834000","2276500","3272","38059.9","0x23D39B7280004808"
"5115918000","2276500","3272","38067.8","0x3D39EB680004870"
"5116809000","2262400","3272","38074.5",""
"5117643000","2262400","3272","38080.4",""
"5118478000","2262400","3272","38086.7",""
"5119312000","2262400","3272","38092.6","0x3D3BD36C0004870"
"5120401000","2262400","3272","38100.5","0x3D39F1680004870"
"5121293000","2262400","3273","38106.8",""
"5122127000","2262400","3273","38113.5",""
"5122962000","2262400","3273","38119.4",""
"5123795000","2207300","3273","38125.4",""
"5124879000","2207300","3273","38133.2",""
"5125769000","2207300","3273","38139.6",""
"5126602000","2207300","3273","38145.9",""
"5127436000","2207300","3273","38152.2",""
"5128271000","2207300","3273","38158.5",""
"5129354000","2207300","3273","38167.2",""
"5130251000","2207300","3273","38174.3",""
"5131085000","2312600","3273","38181.0",""
"5131919000","2312600","3273","38186.9",""
"5132752000","2312600","3273","38192.8",""
"5133837000","2312600","3273","38200.7",""
"5134729000","2312600","3273","38207.8",""
"5135563000","2312600","3273","38213.7",""
"5136397000","2312600","3273","38220.0",""
"5137231000","2312600","3273","38226.0",""
"5138315000","2215600","3273","38233.9",""
"5139206000","2215600","3273","38240.2",""
"5140041000","2215600","3273","38246.5","0x23D39B7280004808"
"5140879000","2215600","3273","38252.8","0x3D39F2A80004870"
"5141713000","2215600","3273","38258.7",""
"5142797000","2215600","3273","38267.0",""
"5143694000","2215600","3273","38273.3",""
"5144528000","2215600","3273","38279.2",""
"5145362000","2222100","3272","38285.5",""
"5146196000","2222100","3273","38291.8",""
"5147337000","2222100","3273","38300.1",""
"5148171000","2222100","3273","38306.4","0x3D3B19080004870"
"5149005000","2222100","3273","38313.1",""
"5149839000","2222100","3273","38319.9",""
"5150679000","2222100","3273","38326.6",""
"5151819000","2222100","3273","38334.8",""
"5152652000","2312600","3272","38341.2",""
"5153486000","2312600","3272","38347.5",""
"5154320000","2312600","3273","38353.4",""
"5155153000","2312600","3272","38359.3",""
"5156237000","2312600","3272","38367.2",""
"5157129000","2312600","3273","38373.9",""
"5157962000","2312600","3273","38379.8",""
"5158796000","2312600","3272","38386.5",""
"5159630000","2227000","3272","38392.4",""
"5160720000","2227000","3272","38400.3",""
"5161612000","2227000","3272","38406.6",""
"5162446000","2227000","3272","38412.6",""
"5163280000","2227000","3271","38418.9",""
"5164114000","2227000","3271","38425.2",""
"5165197000","2227000","3271","38433.1","0x23D39B7280004808"
"5166087000","2227000","3271","38439.8","0x3D39F2A80004870"
"5166921000","2213100","3271","38445.7",""
"5167755000","2213100","3271","38451.6",""
"5168589000","2213100","3271","38458.3",""
"5169672000","2213100","3271","38467.0",""
"5170570000","2213100","3271","38474.5",""
"5171405000","2213100","3271","38480.8",""
"5172239000","2213100","3271","38486.7","0x3D3BD3AC0004870"
"5173073000","2213100","3271","38493.0","0x3D39EF080004870"
"5174157000","2313700","3271","38500.9",""
"5175048000","2313700","3271","38507.2",""
"5175881000","2313700","3271","38513.2",""
"5176715000","2313700","3271","38519.5",""
"5177550000","2313700","3270","38525.8",""
"5178634000","2313700","3271","38533.7",""
"5179526000","2313700","3271","38540.0",""
"5180365000","2313700","3271","38546.3",""
"5181199000","2206500","3270","38552.2",""
"5182034000","2206500","3270","38558.9","0x23D39B7280004808"
"5183117000","2206500","3270","38566.4","0x3D39B1C80004870"
"5184007000","2206500","3270","38573.1",""
"5184842000","2206500","3270","38579.0",""
"5185680000","2206500","3270","38585.4",""
"5186514000","2206500","3270","38591.3",""
"5187597000","2206500","3270","38599.2",""
"5188489000","2246500","3270","38606.3",""
"5189323000","2246500","3270","38613.0","0x3D3BD3AC0004870"
"5190160000","2246500","3270","38620.1","0x3D3AF3C80004870"
"5190994000","2246500","3270","38626.4",""
"5192078000","2246500","3270","38634.3",""
"5192969000","2246500","3270","38641.0",""
"5193803000","2246500","3270","38646.9",""
"5194637000","2246500","3270","38653.2","0x23D39B7280004808"
"5195471000","2312000","3270","38659.5","0x3D39B7480004870"
"5196612000","2312000","3270","38667.8",""
"5197447000","2312000","3270","38673.7",""
"5198281000","2312000","3270","38679.6",""
"5199115000","2312000","3270","38685.6",""
"5199947000","2312000","3270","38691.9",""
"5201095000","2312000","3270","38700.2",""
"5201929000","2312000","3270","38706.5",""
"5202764000","2212700","3270","38712.8",""
"5203598000","2212700","3270","38718.7",""
"5204432000","2212700","3270","38724.6",""
"5205574000","2212700","3270","38732.9",""
"5206406000","2212700","3270","38739.2",""
"5207240000","2212700","3270","38745.5",""
"5208075000","2212700","3270","38751.8",""
"5208909000","2212700","3270","38758.5",""
"5209993000","2282400","3270","38767.2",""
"5210890000","2282400","3270","38774.3",""
"5211723000","2282400","3270","38780.3",""
"5212557000","2282400","3270","38786.6",""
"5213391000","2282400","3270","38792.9",""
"5214475000","2282400","3269","38800.8",""
"5215367000","2282400","3270","38807.5",""
"5216201000","2282400","3270","38813.4",""
"5217035000","2240600","3270","38819.3",""
"5217870000","2240600","3270","38825.6",""
"5218953000","2240600","3270","38833.5",""
"5219844000","2240600","3270","38840.2",""
"5220684000","2240600","3270","38846.1",""
"5221519000","2240600","3271","38852.4",""
"5222353000","2240600","3271","38858.4",""
"5223495000","2240600","3271","38866.6",""
"5224329000","2229000","3270","38873.0",""
"5225163000","2229000","3271","38879.3",""
"5225997000","2229000","3271","38885.2",""
"5226831000","2229000","3271","38891.1",""
"5227918000","2229000","3270","38899.4",""
"5228809000","2229000","3271","38906.5",""
"5229642000","2229000","3271","38913.2",""
"5230483000","2229000","3271","38919.5",""
"5231317000","2309900","3271","38926.2",""
"5232401000","2309900","3271","38934.5",""
"5233293000","2309900","3271","38941.6",""
"5234127000","2309900","3271","38948.3",""
"5234962000","2309900","3271","38954.6",""
"5235795000","2309900","3271","38961.3",""
"5236879000","2309900","3271","38969.6",""
"5237770000","2309900","3271","38975.1",""
"5238603000","2280800","3271","38981.1",""
"5239437000","2280800","3271","38987.8",""
"5240275000","2280800","3270","38994.5",""
"5241360000","2280800","3270","39002.4",""
"5242251000","2280800","3270","39009.1",""
"5243086000","2280800","3270","39015.0",""
"5243920000","2280800","3270","39020.9",""
"5244754000","2280800","3270","39027.6","0x23D39B7280004808"
"5245838000","2263900","3270","39035.1","0x3D39B3280004870"
"5246729000","2263900","3270","39041.8",""
"5247564000","2263900","3270","39047.7",""
"5248399000","2263900","3270","39053.7",""
"5249231000","2263900","3269","39060.0",""
"5250378000","2263900","3270","39068.2",""
"5251212000","2263900","3270","39074.6",""
"5252046000","2263900","3270","39080.5",""
"5252879000","2207100","3270","39086.4",""
"5253712000","2207100","3270","39092.7",""
"5254853000","2207100","3270","39101.0",""
"5255686000","2207100","3270","39106.9","0x3D39EB080004870"
"5256520000","2207100","3269","39113.2","0x3D39B1880004870"
"5257353000","2207100","3270","39119.5",""
"5258185000","2207100","3270","39126.2",""
"5259327000","2207100","3270","39135.3",""
"5260167000","2313200","3269","39142.0",""
"5261001000","2313200","3269","39147.9",""
"5261835000","2313200","3270","39153.9",""
"5262668000","2313200","3269","39160.6",""
"5263810000","2313200","3269","39168.5","0x23D39B7280004808"
"5264644000","2313200","3269","39174.8",""
"5265477000","2313200","3268","39181.1","0x3D3BD3C80004870"
"5266311000","2313200","3268","39187.0",""
"5267145000","2209600","3268","39192.9",""
"5268221000","2209600","3268","39200.8",""
"5269126000","2209600","3268","39207.5",""
"5269959000","2209600","3268","39213.8",""
"5270799000","2209600","3268","39219.7",""
"5271632000","2209600","3268","39226.0",""
"5272773000","2209600","3268","39234.3",""
"5273607000","2209600","3268","39240.2",""
"5274441000","2228500","3269","39246.6",""
"5275275000","2228500","3269","39252.9",""
"5276109000","2228500","3269","39258.8",""
"5277250000","2228500","3269","39267.1",""
"5278083000","2228500","3268","39273.8",""
"5278916000","2228500","3269","39280.5",""
"5279750000","2228500","3269","39287.2","0x3D3BD3AC0004870"
"5280589000","2228500","3269","39293.5","0x23D39B7280004808"
"5281730000","2296300","3268","39301.8","0x3D39EB680004870"
"5282565000","2296300","3269","39308.1",""
"5283399000","2296300","3269","39314.4",""
"5284233000","2296300","3269","39320.3",""
"5285067000","2296300","3269","39326.3",""
"5286150000","2296300","3269","39334.1",""
"5287042000","2296300","3269","39340.5","0x23D39B7280004808"
"5287875000","2296300","3269","39347.2","0x3D0402280004870"
"5288710000","2226600","3269","39353.1",""
"5289543000","2226600","3269","39359.0",""
"5290634000","2226600","3269","39366.9",""
"5291525000","2226600","3269","39373.6",""
"5292359000","2226600","3269","39379.5",""
"5293194000","2226600","3269","39385.8","0x23D39B7280004808"
