Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"8079149000","2261700","3270","60044.4","0x23D39B7280004800"
"8079983000","2261700","3270","60050.3","0x3D39EFC80004870"
"8080817000","2261700","3270","60056.6",""
"8081901000","2261700","3270","60064.5",""
"8082793000","2261700","3271","60071.2",""
"8083627000","2261700","3271","60077.5",""
"8084461000","2261700","3270","60083.8",""
"8085296000","2243500","3270","60089.7",""
"8086437000","2243500","3271","60098.0",""
"8087275000","2243500","3270","60104.3",""
"8088108000","2243500","3270","60110.6",""
"8088942000","2243500","3270","60116.9",""
"8089776000","2243500","3270","60123.3",""
"8090917000","2243500","3270","60131.5",""
"8091752000","2243500","3270","60137.9",""
"8092587000","2246300","3270","60143.8",""
"8093420000","2246300","3270","60150.1",""
"8094254000","2246300","3270","60156.8",""
"8095397000","2246300","3270","60165.1",""
"8096230000","2246300","3270","60171.0",""
"8097070000","2246300","3271","60177.3",""
"8097904000","2246300","3271","60183.6",""
"8098738000","2246300","3271","60189.5",""
"8099880000","2278600","3271","60198.6",""
"8100714000","2278600","3271","60204.5",""
"8101547000","2278600","3271","60210.8",""
"8102382000","2278600","3271","60216.8",""
"8103216000","2278600","3271","60223.1",""
"8104300000","2278600","3271","60231.0",""
"8105192000","2278600","3271","60238.1","0x3D39F4680004870"
"8106025000","2278600","3271","60244.0",""
"8106866000","2241800","3272","60250.3",""
"8107700000","2241800","3272","60256.6",""
"8108842000","2241800","3272","60264.9",""
"8109676000","2241800","3272","60270.8",""
"8110510000","2241800","3272","60277.5",""
"8111344000","2241800","3272","60283.4",""
"8112177000","2241800","3272","60289.7",""
"8113319000","2241800","3272","60298.0",""
"8114153000","2247500","3272","60304.3",""
"8114986000","2247500","3272","60310.3",""
"8115820000","2247500","3272","60317.0",""
"8116665000","2247500","3272","60323.3",""
"8117806000","2247500","3272","60331.6",""
"8118640000","2247500","3272","60337.5",""
"8119474000","2247500","3272","60343.8",""
"8120307000","2247500","3272","60349.7",""
"8121140000","2258400","3272","60356.4",""
"8122224000","2258400","3272","60364.7",""
"8123116000","2258400","3272","60371.0",""
"8123950000","2258400","3273","60377.3",""
"8124784000","2258400","3273","60383.2",""
"8125618000","2258400","3273","60389.6",""
"8126708000","2258400","3273","60397.8",""
"8127598000","2258400","3273","60404.5",""
"8128432000","2245900","3273","60410.5",""
"8129266000","2245900","3273","60416.8",""
"8130100000","2245900","3273","60422.7",""
"8131242000","2245900","3273","60431.0",""
"8132075000","2245900","3274","60437.7",""
"8132910000","2245900","3274","60444.0",""
"8133744000","2245900","3274","60449.9",""
"8134578000","2245900","3273","60456.2","0x3D3BD36C0004870"
"8135661000","2249100","3274","60464.1","0x3D3BD3E80004870"
"8136558000","2249100","3274","60470.4",""
"8137392000","2249100","3274","60477.1",""
"8138226000","2249100","3274","60483.4",""
"8139059000","2249100","3274","60489.8",""
"8140201000","2249100","3274","60498.0",""
"8141035000","2249100","3273","60504.0",""
"8141868000","2249100","3273","60509.9",""
"8142702000","2258300","3273","60516.6",""
"8143536000","2258300","3273","60522.9",""
"8144677000","2258300","3273","60531.2",""
"8145511000","2258300","3273","60537.5",""
"8146344000","2258300","3273","60543.4",""
"8147183000","2258300","3273","60549.7","0x23D39B7280004800"
"8148018000","2258300","3273","60556.0","0x3D3AEFA80004870"
"8149159000","2258300","3273","60564.7",""
"8149993000","2246100","3273","60570.6",""
"8150827000","2246100","3273","60576.9",""
"8151661000","2246100","3273","60582.9",""
"8152494000","2246100","3273","60589.2",""
"8153636000","2246100","3273","60597.9",""
"8154469000","2246100","3273","60604.2",""
"8155304000","2246100","3273","60610.5",""
"8156138000","2246100","3273","60616.4",""
"8156978000","2259400","3273","60622.7",""
"8158061000","2259400","3273","60630.6",""
"8158958000","2259400","3274","60637.3",""
"8159792000","2259400","3273","60643.6",""
"8160626000","2259400","3273","60649.9",""
"8161461000","2259400","3273","60655.8",""
"8162601000","2259400","3273","60664.1",""
"8163435000","2259400","3272","60670.4",""
"8164269000","2246100","3273","60676.8",""
"8165102000","2246100","3273","60683.1",""
"8165936000","2246100","3272","60689.4",""
"8167024000","2246100","3272","60697.3",""
"8167916000","2246100","3273","60704.0",""
"8168751000","2246100","3273","60710.3",""
"8169586000","2246100","3273","60716.6",""
"8170420000","2246100","3273","60722.9","0x23D39B7280004808"
"8171503000","2264100","3273","60730.8","0x3D39EAC80004870"
"8172395000","2264100","3272","60737.5",""
"8173228000","2264100","3272","60743.4",""
"8174063000","2264100","3272","60749.7",""
"8174897000","2264100","3272","60756.1","0x3D3BD3AC0004870"
"8176039000","2264100","3272","60764.7","0x3D39F2080004870"
"8176878000","2264100","3272","60770.6","0x23D39B7280004808"
"8177712000","2264100","3272","60777.0","0x3D39F2680004870"
"8178546000","2240600","3272","60782.9","0x23D39B7280004808"
"8179380000","2240600","3272","60789.2","0x3D39EDC80004870"
"8180521000","2240600","3272","60797.9",""
"8181354000","2240600","3272","60804.2",""
"8182188000","2240600","3272","60810.1",""
"8183020000","2240600","3272","60816.4",""
"8183855000","2240600","3271","60822.3",""
"8184939000","2240600","3271","60830.2",""
"8185831000","2264700","3272","60837.3",""
"8186670000","2264700","3271","60843.6",""
"8187504000","2264700","3272","60849.5",""
"8188338000","2264700","3272","60855.9",""
"8189422000","2264700","3272","60863.7",""
"8190313000","2264700","3272","60870.5",""
"8191148000","2264700","3272","60876.8",""
"8191981000","2264700","3272","60883.1","0x23D39B7280004808"
"8192815000","2242200","3271","60889.0","0x3D39F3A80004870"
"8193957000","2242200","3271","60897.7",""
"8194791000","2242200","3271","60903.6",""
"8195625000","2242200","3271","60909.9",""
"8196459000","2242200","3271","60915.8",""
"8197297000","2242200","3271","60922.5",""
"8198437000","2242200","3271","60930.8","0x3D39B6E80004878"
"8199271000","2242200","3271","60936.7","0x3D39F2A80004870"
"8200105000","2246500","3271","60943.0","0x23D39B7280004808"
"8200942000","2246500","3271","60949.4","0x3D39F1C80004870"
"8201776000","2246500","3270","60955.7",""
"8202917000","2246500","3270","60964.4",""
"8203751000","2246500","3270","60970.3",""
"8204586000","2246500","3271","60976.6",""
"8205420000","2246500","3271","60982.5",""
"8206253000","2246500","3271","60988.8","0x3D3BD3AC0004870"
"8207401000","2261500","3270","60997.5","0x3D3AF0280004870"
"8208235000","2261500","3271","61003.8",""
"8209068000","2261500","3271","61010.1",""
"8209902000","2261500","3271","61016.0",""
"8210736000","2261500","3271","61022.3",""
"8211812000","2261500","3271","61029.8",""
"8212713000","2261500","3271","61036.9",""
"8213547000","2261500","3271","61043.3","0x23D39B7280004800"
"8214379000","2261300","3271","61049.6","0x3D39F0480004870"
"8215213000","2261300","3271","61055.5",""
"8216356000","2261300","3271","61063.8",""
"8217193000","2261300","3271","61070.1",""
"8218027000","2261300","3271","61076.4",""
"8218860000","2261300","3271","61082.7",""
"8219694000","2261300","3271","61089.0",""
"8220836000","2261300","3271","61097.3",""
"8221669000","2230000","3271","61103.2",""
"8222504000","2230000","3271","61109.5",""
"8223339000","2230000","3271","61115.8","0x3D3BD2A80004870"
"8224172000","2230000","3271","61122.2",""
"8225312000","2230000","3271","61130.8",""
"8226145000","2230000","3270","61136.8",""
"8226985000","2230000","3270","61143.1",""
"8227819000","2230000","3271","61149.0",""
"8228652000","2260100","3271","61155.3",""
"8229794000","2260100","3271","61164.0",""
"8230627000","2260100","3271","61169.9",""
"8231461000","2260100","3271","61176.2",""
"8232295000","2260100","3271","61182.5",""
"8233129000","2260100","3271","61188.4",""
"8234213000","2260100","3271","61196.7",""
"8235104000","2260100","3271","61203.4",""
"8235938000","2280800","3271","61210.1",""
"8236778000","2280800","3271","61216.0",""
"8237612000","2280800","3272","61222.4",""
"8238752000","2280800","3271","61230.6",""
"8239587000","2280800","3271","61237.0",""
"8240421000","2280800","3271","61242.9",""
"8241255000","2280800","3271","61249.2",""
"8242089000","2280800","3271","61255.1",""
"8243236000","2244400","3271","61264.2",""
"8244070000","2244400","3271","61270.1",""
"8244905000","2244400","3271","61276.0",""
"8245738000","2244400","3271","61282.3",""
"8246577000","2244400","3272","61288.6",""
"8247661000","2244400","3272","61296.5",""
"8248553000","2244400","3271","61303.2",""
"8249387000","2244400","3271","61309.5",""
"8250221000","2224600","3271","61315.5",""
"8251054000","2224600","3271","61321.8",""
"8252136000","2224600","3272","61329.7",""
"8253028000","2224600","3272","61336.4","0x3D3BD36C0004870"
"8253861000","2224600","3271","61343.1","0x23D39B7280004808"
"8254696000","2224600","3271","61349.0","0x3D3BD2A80004870"
"8255529000","2224600","3271","61355.3","0x23D39B7280004808"
"8256619000","2224600","3271","61363.2","0x3D39F2E80004870"
"8257511000","2246700","3271","61369.5",""
"8258344000","2246700","3270","61375.8",""
"8259177000","2246700","3271","61382.5",""
"8260011000","2246700","3271","61388.4",""
"8261095000","2246700","3271","61396.3",""
"8261986000","2246700","3271","61403.0","0x23D39B7280004808"
"8262820000","2246700","3272","61409.0","0x3D39EEA80004870"
"8263655000","2246700","3271","61415.3",""
"8264489000","2278600","3271","61422.0",""
"8265564000","2278600","3271","61429.9",""
"8266464000","2278600","3271","61436.2",""
"8267303000","2278600","3270","61442.5",""
"8268137000","2278600","3271","61448.4",""
"8268971000","2278600","3270","61455.1",""
"8270054000","2278600","3271","61463.4",""
"8270946000","2278600","3271","61469.7",""
"8271781000","2229600","3271","61475.6",""
"8272613000","2229600","3271","61481.9",""
"8273446000","2229600","3271","61487.9",""
"8274530000","2229600","3271","61496.1",""
"8275421000","2229600","3271","61503.3","0x23D39B7280004808"
"8276256000","2229600","3271","61509.2","0x3D39F2A80004870"
"8277095000","2229600","3270","61515.5",""
"8277928000","2229600","3271","61521.4",""
"8279011000","2248700","3270","61529.3",""
"8279902000","2248700","3270","61536.0",""
"8280736000","2248700","3270","61542.7",""
"8281570000","2248700","3270","61548.6",""
"8282404000","2248700","3269","61554.9",""
"8283489000","2248700","3270","61562.8","0x23D39B7280004808"
"8284385000","2248700","3270","61569.1","0x3D39F3080004870"
"8285220000","2248700","3271","61575.8",""
"8286054000","2274600","3271","61582.2",""
"8286892000","2274600","3270","61588.5",""
"8287975000","2274600","3270","61596.4",""
"8288867000","2274600","3270","61602.7",""
"8289701000","2274600","3270","61609.0",""
"8290535000","2274600","3270","61615.3",""
"8291369000","2274600","3270","61621.6",""
"8292453000","2274600","3270","61629.5",""
"8293344000","2246500","3270","61636.2",""
"8294178000","2246500","3270","61642.1",""
"8295011000","2246500","3269","61648.4",""
"8295845000","2246500","3270","61654.7",""
"8296934000","2246500","3270","61663.0",""
"8297826000","2246500","3270","61669.3",""
"8298659000","2246500","3270","61675.6",""
"8299493000","2246500","3270","61681.6",""
"8300327000","2242600","3270","61687.9",""
"8301468000","2242600","3270","61696.2",""
"8302302000","2242600","3269","61702.9",""
"8303135000","2242600","3269","61708.8",""
"8303970000","2242600","3270","61715.1",""
"8304804000","2242600","3270","61721.0",""
"8305887000","2242600","3269","61728.9",""
"8306783000","2242600","3269","61736.0",""
"8307617000","2263200","3269","61742.3",""
"8308451000","2263200","3269","61748.6",""
"8309285000","2263200","3269","61754.6",""
"8310426000","2263200","3269","61762.8",""
"8311259000","2263200","3269","61769.1",""
"8312093000","2263200","3269","61775.5",""
"8312927000","2263200","3269","61781.8",""
"8313760000","2263200","3268","61788.1",""
"8314901000","2248300","3268","61796.4",""
"8315735000","2248300","3268","61802.3",""
"8316573000","2248300","3267","61808.6",""
"8317407000","2248300","3268","61814.9",""
"8318241000","2248300","3268","61821.2",""
"8319324000","2248300","3267","61829.1",""
"8320215000","2248300","3268","61835.8",""
"8321050000","2248300","3268","61841.7",""
"8321884000","2242800","3268","61848.0",""
"8322717000","2242800","3268","61854.0",""
"8323801000","2242800","3268","61862.6",""
"8324692000","2242800","3268","61869.4",""
"8325527000","2242800","3268","61875.3",""
"8326365000","2242800","3268","61881.2",""
"8327205000","2242800","3268","61887.5",""
"8328345000","2242800","3268","61896.2",""
"8329180000","2261300","3268","61902.5",""
"8330012000","2261300","3268","61908.8",""
"8330847000","2261300","3267","61915.1","0x3D39F1280004870"
"8331681000","2261300","3268","61921.0",""
"8332822000","2261300","3268","61929.3",""
"8333656000","2261300","3268","61935.6",""
"8334491000","2261300","3268","61941.9",""
"8335323000","2261300","3268","61948.3",""
"8336156000","2244900","3267","61954.2",""
"8337246000","2244900","3268","61962.1",""
"8338138000","2244900","3268","61968.8",""
"8338972000","2244900","3267","61975.1",""
"8339806000","2244900","3268","61981.4",""
"8340641000","2244900","3268","61987.7",""
"8341725000","2244900","3268","61995.6",""
"8342615000","2244900","3268","62002.3",""
"8343449000","2245500","3269","62008.2",""
"8344283000","2245500","3268","62014.5",""
"8345118000","2245500","3268","62020.8",""
"8346260000","2245500","3268","62029.5",""
"8347099000","2245500","3269","62035.4",""
"8347933000","2245500","3268","62041.8",""
"8348767000","2245500","3268","62047.7",""
"8349600000","2245500","3268","62054.0",""
"8350742000","2278800","3269","62063.1",""
"8351576000","2278800","3269","62069.0",""
"8352411000","2278800","3268","62074.9",""
"8353245000","2278800","3268","62081.2",""
"8354078000","2278800","3269","62087.5",""
"8355220000","2278800","3268","62095.8",""
"8356053000","2278800","3269","62102.5",""
"8356892000","2278800","3269","62108.4",""
"8357725000","2242600","3268","62114.7",""
"8358559000","2242600","3269","62120.7",""
"8359700000","2242600","3269","62129.3",""
"8360533000","2242600","3269","62135.3",""
"8361368000","2242600","3270","62142.0",""
"8362202000","2242600","3270","62147.9",""
"8363036000","2242600","3269","62154.2",""
"8364178000","2242600","3270","62162.5",""
"8365012000","2231200","3270","62168.4",""
"8365845000","2231200","3270","62174.7",""
"8366684000","2231200","3270","62181.4",""
"8367518000","2231200","3270","62187.3",""
"8368663000","2231200","3270","62196.0",""
"8369497000","2231200","3269","62201.9",""
"8370332000","2231200","3269","62208.2",""
"8371166000","2231200","3270","62214.2",""
"8372000000","2275200","3270","62220.9",""
"8373084000","2275200","3270","62228.8",""
"8373977000","2275200","3270","62235.5",""
"8374810000","2275200","3271","62241.8","0x23D39B7280004808"
"8375644000","2275200","3271","62247.7","0x3D39F3680004870"
"8376478000","2275200","3271","62253.6",""
"8377567000","2275200","3270","62262.3",""
"8378459000","2275200","3270","62269.0",""
"8379292000","2246100","3270","62274.9",""
"8380125000","2246100","3270","62281.2",""
"8380959000","2246100","3270","62287.1",""
"8382101000","2246100","3270","62295.4",""
"8382935000","2246100","3270","62302.1",""
"8383769000","2246100","3271","62308.0",""
"8384603000","2246100","3271","62314.4",""
"8385436000","2246100","3271","62320.7",""
"8386583000","2246100","3271","62329.0",""
"8387417000","2246100","3271","62334.9",""
